engagement_id,post_id,timestamp,engagement_type,user_id
5002464,300098,2024-05-04 21:47:51,click,1
5002465,300098,2024-08-10 07:31:50,click,1
5002466,300098,2024-02-04 17:42:18,click,1
5002467,300098,2024-08-22 06:27:06,like,1
5002468,300098,2024-03-16 22:29:49,like,1
5002469,300099,2024-03-20 14:23:29,like,1
5002470,300099,2024-06-28 06:58:12,click,1
5002471,300099,2024-07-17 07:28:27,like,1
5002472,300099,2024-11-03 00:34:20,like,1
5002473,300099,2024-11-05 21:52:39,save,1
5002474,300099,2024-03-23 08:15:07,like,1
5002475,300099,2024-03-21 01:41:54,retweet,1
5002476,300099,2024-09-27 00:51:01,retweet,1
5002477,300099,2024-09-26 09:25:50,comment,1
5002478,300099,2024-02-20 17:46:23,click,1
5002479,300099,2024-06-25 06:26:52,like,1
5002480,300099,2024-11-18 14:45:06,like,1
5002481,300099,2024-09-14 10:51:55,like,1
5002482,300099,2024-02-14 11:07:40,comment,1
5002483,300099,2024-02-07 14:09:41,like,1
5002484,300099,2024-09-06 10:13:15,like,1
5002485,300099,2024-02-08 18:42:20,share,1
5002486,300099,2024-08-06 03:44:51,comment,1
5002487,300099,2024-07-16 09:14:19,like,1
5002488,300099,2024-05-28 11:26:56,comment,1
5002489,300099,2024-11-11 00:49:44,like,1
5002490,300099,2024-12-08 06:13:22,comment,1
5002491,300099,2024-07-13 22:01:57,like,1
5002492,300099,2024-11-21 02:16:20,like,1
5002493,300099,2024-12-26 01:29:01,like,1
5002494,300099,2024-02-27 17:34:04,like,1
5002495,300099,2024-12-17 20:49:39,like,1
5002496,300099,2024-10-24 21:52:51,like,1
5002497,300099,2024-11-14 17:40:17,like,1
5002498,300099,2024-02-11 09:16:19,comment,1
5002499,300099,2024-11-01 18:04:57,like,1
5002500,300099,2024-04-14 05:51:26,click,1
5002501,300099,2024-10-06 04:24:33,like,1
5002502,300099,2024-03-31 15:28:33,share,1
5002503,300100,2024-06-06 10:25:38,retweet,1
5002504,300100,2024-03-05 16:08:20,like,1
5002505,300100,2024-07-27 03:06:26,comment,1
5002506,300100,2024-03-09 05:32:26,like,1
5002507,300100,2024-02-29 19:05:15,like,1
5002508,300100,2024-04-03 02:17:42,like,1
5002509,300100,2024-06-07 12:54:59,like,1
5002510,300100,2024-11-28 18:51:23,like,1
5002511,300100,2024-07-07 19:22:20,like,1
5002512,300100,2024-10-27 06:03:46,retweet,1
5002513,300100,2024-09-16 08:59:50,share,1
5002514,300100,2024-06-09 00:01:32,like,1
5002515,300100,2024-11-29 17:48:14,comment,1
5002516,300100,2024-01-11 02:12:45,like,1
5002517,300100,2024-08-16 18:46:08,share,1
5002518,300100,2024-10-15 19:01:50,like,1
5002519,300100,2024-08-28 07:21:15,like,1
5002520,300100,2024-12-14 03:54:42,click,1
5002521,300100,2024-11-16 17:36:44,comment,1
5002522,300100,2024-05-25 10:54:10,like,1
5002523,300100,2024-05-12 12:39:22,like,1
5002524,300100,2024-09-03 19:31:58,like,1
5002525,300100,2024-05-11 01:05:34,like,1
5002526,300100,2024-09-08 15:42:37,like,1
5002527,300100,2024-01-17 10:06:23,retweet,1
5002528,300100,2024-09-30 14:49:28,save,1
5002529,300100,2024-03-23 00:56:53,comment,1
5002530,300100,2024-01-15 04:23:26,save,1
5002531,300100,2024-03-01 18:16:22,like,1
5002532,300100,2024-01-22 14:58:48,like,1
5002533,300101,2024-10-26 05:55:27,comment,1
5002534,300101,2024-11-25 17:36:12,like,1
5002535,300101,2024-03-28 14:29:00,like,1
5002536,300101,2024-05-26 10:20:57,click,1
5002537,300101,2024-08-31 12:05:45,click,1
5002538,300101,2024-04-22 16:29:42,click,1
5002539,300101,2024-08-21 17:42:24,like,1
5002540,300101,2024-12-27 21:45:43,save,1
5002541,300101,2024-10-24 03:57:09,like,1
5002542,300101,2024-11-01 18:24:32,like,1
5002543,300101,2024-12-18 03:39:12,share,1
5002544,300101,2024-04-04 22:42:13,comment,1
5002545,300101,2024-02-10 01:43:03,retweet,1
5002546,300101,2024-11-15 15:18:52,click,1
5002547,300101,2024-10-27 14:45:45,save,1
5002548,300101,2024-08-05 12:52:42,comment,1
5002549,300101,2024-08-17 17:10:57,like,1
5002550,300101,2024-08-03 03:03:24,comment,1
5002551,300101,2024-06-29 09:36:46,like,1
5002552,300101,2024-12-28 11:57:53,comment,1
5002553,300101,2024-02-22 21:00:50,like,1
5002554,300101,2024-02-05 15:39:01,click,1
5002555,300101,2024-10-03 13:34:49,save,1
5002556,300101,2024-12-10 03:20:27,like,1
5002557,300102,2024-10-06 20:11:33,save,1
5002558,300102,2024-11-25 01:23:25,click,1
5002559,300102,2024-12-20 05:10:28,like,1
5002560,300102,2024-04-07 10:06:02,comment,1
5002561,300102,2024-07-11 07:24:12,share,1
5002562,300102,2024-02-26 05:15:57,retweet,1
5002563,300102,2024-04-25 14:32:27,click,1
5002564,300102,2024-09-03 21:12:17,like,1
5002565,300102,2024-10-20 19:42:31,comment,1
5002566,300102,2024-04-15 13:51:53,share,1
5002567,300102,2024-07-15 09:57:21,like,1
5002568,300102,2024-10-20 14:18:30,like,1
5002569,300102,2024-03-18 11:08:27,share,1
5002570,300102,2024-09-16 02:02:32,like,1
5002571,300102,2024-02-24 00:09:11,like,1
5002572,300102,2024-11-29 08:31:04,share,1
5002573,300102,2024-06-15 08:33:26,like,1
5002574,300102,2024-03-23 14:32:24,click,1
5002575,300102,2024-12-19 13:07:32,like,1
5002576,300102,2024-01-06 10:43:12,like,1
5002577,300102,2024-05-09 12:05:42,save,1
5002578,300102,2024-11-18 03:22:55,like,1
5002579,300102,2024-02-24 12:27:35,click,1
5002580,300103,2024-10-16 13:34:20,like,1
5002581,300103,2024-03-04 01:32:58,click,1
5002582,300103,2024-02-21 19:13:41,comment,1
5002583,300103,2024-04-20 15:04:41,comment,1
5002584,300103,2024-01-18 13:54:08,comment,1
5002585,300103,2024-06-22 19:36:50,like,1
5002586,300103,2024-07-13 04:29:41,like,1
5002587,300103,2024-08-22 11:36:24,share,1
5002588,300103,2024-02-02 20:06:35,like,1
5002589,300103,2024-03-13 11:58:49,like,1
5002590,300103,2024-04-23 18:15:31,like,1
5002591,300103,2024-12-23 11:23:26,like,1
5002592,300103,2024-08-11 12:05:57,comment,1
5002593,300103,2024-03-01 05:09:09,like,1
5002594,300103,2024-12-24 07:18:58,comment,1
5002595,300103,2024-11-01 15:10:05,comment,1
5002596,300103,2024-09-22 13:25:48,like,1
5002597,300103,2024-01-05 04:58:13,like,1
5002598,300103,2024-08-03 11:54:07,like,1
5002599,300103,2024-05-20 00:36:23,like,1
5002600,300104,2024-03-24 01:30:29,like,1
5002601,300104,2024-12-30 02:47:12,like,1
5002602,300104,2024-11-20 11:13:46,retweet,1
5002603,300104,2024-12-27 12:46:08,save,1
5002604,300104,2024-09-06 11:27:10,comment,1
5002605,300104,2024-04-21 22:16:47,retweet,1
5002606,300104,2024-04-05 00:23:28,like,1
5002607,300104,2024-12-29 17:49:50,like,1
5002608,300104,2024-07-24 17:13:11,retweet,1
5002609,300104,2024-01-09 15:30:00,like,1
5002610,300104,2024-10-20 04:19:16,like,1
5002611,300104,2024-02-19 12:53:30,like,1
5002612,300104,2024-09-20 01:24:10,comment,1
5002613,300104,2024-12-05 01:06:04,comment,1
5002614,300104,2024-05-21 14:18:49,save,1
5002615,300104,2024-02-14 03:02:22,comment,1
5002616,300104,2024-02-09 22:22:24,comment,1
5002617,300104,2024-01-28 10:46:46,like,1
5002618,300104,2024-02-14 10:27:00,like,1
5002619,300104,2024-01-27 10:27:52,like,1
5002620,300104,2024-12-08 21:17:12,comment,1
5002621,300104,2024-11-21 18:18:56,retweet,1
5002622,300105,2024-03-14 20:41:10,like,1
5002623,300105,2024-02-27 02:35:49,share,1
5002624,300105,2024-12-14 04:11:07,like,1
5002625,300105,2024-03-01 00:34:31,like,1
5002626,300105,2024-01-13 15:39:00,like,1
5002627,300105,2024-10-09 01:49:32,click,1
5002628,300105,2024-12-31 20:20:11,like,1
5002629,300105,2024-04-12 12:29:24,save,1
5002630,300105,2024-04-25 21:39:48,like,1
5002631,300105,2024-12-11 04:28:21,like,1
5002632,300105,2024-05-24 14:18:38,like,1
5002633,300105,2024-11-14 04:36:44,like,1
5002634,300105,2024-11-01 21:54:51,like,1
5002635,300105,2024-05-26 02:50:48,comment,1
5002636,300105,2024-09-25 13:17:12,retweet,1
5002637,300105,2024-12-05 06:24:31,like,1
5002638,300105,2024-06-21 20:51:49,comment,1
5002639,300105,2024-03-02 03:40:42,like,1
5002640,300105,2024-06-22 23:44:27,click,1
5002641,300105,2024-11-01 06:39:08,like,1
5002642,300105,2024-12-06 10:53:48,retweet,1
5002643,300105,2024-10-30 15:36:03,save,1
5002644,300105,2024-02-16 03:09:18,like,1
5002645,300105,2024-03-10 12:30:55,share,1
5002646,300105,2024-10-21 22:02:24,like,1
5002647,300105,2024-06-26 15:57:56,like,1
5002648,300105,2024-12-30 21:15:19,like,1
5002649,300106,2024-11-22 19:32:54,like,1
5002650,300106,2024-12-06 16:43:50,comment,1
5002651,300106,2024-09-13 03:59:37,comment,1
5002652,300106,2024-04-06 06:41:29,comment,1
5002653,300106,2024-10-23 09:28:22,save,1
5002654,300106,2024-03-12 12:46:48,like,1
5002655,300106,2024-03-31 00:53:55,click,1
5002656,300106,2024-06-29 06:00:28,click,1
5002657,300106,2024-01-27 07:29:40,click,1
5002658,300106,2024-07-25 08:38:52,click,1
5002659,300106,2024-07-02 04:40:43,comment,1
5002660,300106,2024-01-08 13:01:36,share,1
5002661,300106,2024-01-19 14:30:09,comment,1
5002662,300106,2024-06-29 10:08:01,click,1
5002663,300106,2024-06-02 08:47:34,like,1
5002664,300106,2024-05-07 23:33:26,comment,1
5002665,300106,2024-01-22 13:41:44,comment,1
5002666,300106,2024-01-14 20:33:40,like,1
5002667,300106,2024-03-20 15:19:39,click,1
5002668,300106,2024-12-15 04:08:50,like,1
5002669,300106,2024-11-25 17:56:40,click,1
5002670,300106,2024-08-04 23:45:20,like,1
5002671,300106,2024-04-20 23:32:59,like,1
5002672,300106,2024-01-26 18:38:02,like,1
5002673,300106,2024-12-31 00:37:17,like,1
5002674,300106,2024-07-11 14:43:12,click,1
5002675,300107,2024-05-26 14:51:07,like,1
5002676,300107,2024-06-06 18:19:12,like,1
5002677,300107,2024-08-08 11:48:37,click,1
5002678,300107,2024-08-21 05:53:43,like,1
5002679,300107,2024-01-21 00:34:57,retweet,1
5002680,300107,2024-08-15 12:26:35,like,1
5002681,300107,2024-10-09 20:15:22,like,1
5002682,300107,2024-11-25 10:40:31,like,1
5002683,300107,2024-07-07 17:50:49,like,1
5002684,300107,2024-11-20 07:32:53,save,1
5002685,300107,2024-01-28 09:47:28,click,1
5002686,300107,2024-11-06 10:25:38,save,1
5002687,300107,2024-12-11 18:25:46,comment,1
5002688,300107,2024-05-27 10:37:17,like,1
5002689,300107,2024-09-18 14:59:53,retweet,1
5002690,300107,2024-01-10 05:59:06,like,1
5002691,300107,2024-11-28 12:57:22,click,1
5002692,300107,2024-08-30 08:22:10,comment,1
5002693,300107,2024-07-19 08:53:12,like,1
5002694,300107,2024-10-22 17:24:09,like,1
5002695,300107,2024-05-14 10:12:46,share,1
5002696,300107,2024-09-09 07:26:21,like,1
5002697,300107,2024-07-26 01:54:42,comment,1
5002698,300107,2024-07-21 10:25:35,click,1
5002699,300107,2024-07-04 13:38:42,comment,1
5002700,300107,2024-03-04 21:00:26,like,1
5002701,300107,2024-12-01 20:27:45,like,1
5002702,300107,2024-12-31 08:00:45,retweet,1
5002703,300107,2024-10-22 09:03:51,like,1
5002704,300107,2024-04-25 20:14:11,save,1
5002705,300107,2024-11-05 07:46:05,like,1
5002706,300107,2024-06-29 10:45:34,comment,1
5002707,300108,2024-11-12 04:37:45,click,1
5002708,300108,2024-09-20 07:42:41,share,1
5002709,300108,2024-12-27 09:53:24,like,1
5002710,300108,2024-03-15 03:49:43,like,1
5002711,300108,2024-04-15 17:37:59,like,1
5002712,300108,2024-06-09 11:50:01,like,1
5002713,300108,2024-08-11 15:53:54,click,1
5002714,300108,2024-08-20 00:55:22,click,1
5002715,300108,2024-01-01 23:41:40,like,1
5002716,300108,2024-08-05 04:17:39,click,1
5002717,300108,2024-10-21 07:25:10,like,1
5002718,300108,2024-11-27 05:50:09,like,1
5002719,300108,2024-12-08 08:24:19,like,1
5002720,300108,2024-10-11 04:09:14,like,1
5002721,300108,2024-09-15 04:41:50,like,1
5002722,300108,2024-06-07 14:47:15,comment,1
5002723,300108,2024-09-22 00:22:22,save,1
5002724,300108,2024-10-01 08:41:06,like,1
5002725,300108,2024-11-13 15:38:22,like,1
5002726,300108,2024-06-19 17:36:12,save,1
5002727,300108,2024-06-12 14:42:10,like,1
5002728,300108,2024-02-23 20:34:50,comment,1
5002729,300108,2024-12-06 10:46:46,like,1
5002730,300108,2024-11-03 22:55:18,save,1
5002731,300109,2024-11-14 20:43:44,click,1
5002732,300109,2024-07-30 08:21:54,like,1
5002733,300109,2024-12-06 20:19:32,like,1
5002734,300109,2024-01-06 11:17:08,click,1
5002735,300109,2024-12-04 22:40:34,like,1
5002736,300109,2024-11-16 03:29:04,click,1
5002737,300109,2024-07-30 16:41:52,comment,1
5002738,300109,2024-03-18 02:07:35,like,1
5002739,300109,2024-01-20 12:38:35,comment,1
5002740,300109,2024-01-27 22:56:38,like,1
5002741,300109,2024-08-20 06:02:50,like,1
5002742,300109,2024-01-08 11:03:31,share,1
5002743,300109,2024-08-11 14:33:13,share,1
5002744,300109,2024-03-23 00:01:36,click,1
5002745,300109,2024-05-08 03:21:51,like,1
5002746,300109,2024-03-10 11:52:36,like,1
5002747,300109,2024-10-19 11:45:12,like,1
5002748,300109,2024-06-20 18:32:28,like,1
5002749,300109,2024-03-20 10:26:05,save,1
5002750,300109,2024-03-18 09:47:42,comment,1
5002751,300109,2024-02-21 16:14:59,like,1
5002752,300109,2024-02-02 03:54:57,like,1
5002753,300109,2024-02-08 21:59:06,comment,1
5002754,300109,2024-02-28 20:24:15,save,1
5002755,300109,2024-11-02 20:52:14,like,1
5002756,300109,2024-09-26 18:05:48,like,1
5002757,300109,2024-06-30 13:00:25,click,1
5002758,300109,2024-09-05 00:05:00,click,1
5002759,300109,2024-12-04 01:37:24,like,1
5002760,300109,2024-10-22 23:12:09,comment,1
5002761,300109,2024-01-25 17:54:11,share,1
5002762,300109,2024-11-06 22:18:53,share,1
5002763,300109,2024-10-04 11:01:17,like,1
5002764,300109,2024-10-27 05:04:06,share,1
5002765,300109,2024-10-09 11:00:06,like,1
5002766,300110,2024-10-11 06:29:33,share,1
5002767,300110,2024-02-02 20:21:41,like,1
5002768,300110,2024-10-22 14:55:47,like,1
5002769,300110,2024-02-18 04:47:57,share,1
5002770,300110,2024-01-20 15:20:19,comment,1
5002771,300110,2024-05-11 22:33:08,comment,1
5002772,300110,2024-08-18 23:14:53,comment,1
5002773,300110,2024-11-09 14:02:16,share,1
5002774,300110,2024-06-24 18:19:30,like,1
5002775,300110,2024-02-21 06:43:14,like,1
5002776,300110,2024-09-02 21:04:44,like,1
5002777,300110,2024-12-11 23:57:53,share,1
5002778,300110,2024-06-12 16:30:37,retweet,1
5002779,300110,2024-07-17 06:54:07,like,1
5002780,300110,2024-03-30 23:22:24,like,1
5002781,300110,2024-02-12 00:10:15,click,1
5002782,300110,2024-09-02 08:27:52,like,1
5002783,300110,2024-08-23 09:05:11,click,1
5002784,300110,2024-12-10 13:25:14,comment,1
5002785,300110,2024-07-21 21:08:40,like,1
5002786,300110,2024-03-11 16:14:23,comment,1
5002787,300110,2024-04-04 21:50:58,click,1
5002788,300111,2024-12-27 20:26:13,share,1
5002789,300111,2024-06-12 13:22:55,like,1
5002790,300111,2024-12-21 12:57:11,like,1
5002791,300111,2024-12-18 04:45:26,retweet,1
5002792,300111,2024-08-16 03:12:05,click,1
5002793,300111,2024-05-25 20:10:01,like,1
5002794,300111,2024-09-09 14:24:21,save,1
5002795,300111,2024-03-16 17:34:16,click,1
5002796,300111,2024-06-25 13:33:17,like,1
5002797,300111,2024-05-24 13:51:44,save,1
5002798,300111,2024-07-13 21:19:19,like,1
5002799,300111,2024-05-24 06:36:23,like,1
5002800,300111,2024-02-10 07:45:57,save,1
5002801,300111,2024-11-22 02:35:01,save,1
5002802,300111,2024-03-17 02:50:01,share,1
5002803,300111,2024-03-10 05:19:32,like,1
5002804,300111,2024-10-01 12:25:25,like,1
5002805,300111,2024-03-23 02:09:03,like,1
5002806,300111,2024-12-17 11:48:07,click,1
5002807,300111,2024-07-24 06:46:07,click,1
5002808,300111,2024-04-23 12:44:09,share,1
5002809,300111,2024-10-03 07:39:01,like,1
5002810,300111,2024-05-09 07:30:58,click,1
5002811,300111,2024-04-28 21:23:46,click,1
5002812,300111,2024-09-24 23:21:02,like,1
5002813,300112,2024-07-03 01:59:03,comment,1
5002814,300112,2024-03-10 17:43:04,retweet,1
5002815,300112,2024-10-24 05:59:29,click,1
5002816,300112,2024-11-14 16:17:05,like,1
5002817,300112,2024-12-26 01:00:12,like,1
5002818,300112,2024-09-01 18:51:04,like,1
5002819,300112,2024-04-25 05:23:20,like,1
5002820,300112,2024-02-14 15:58:03,like,1
5002821,300112,2024-11-20 19:25:40,like,1
5002822,300112,2024-02-05 01:55:10,like,1
5002823,300112,2024-01-05 10:13:31,comment,1
5002824,300112,2024-11-17 00:22:17,share,1
5002825,300112,2024-06-22 08:00:01,click,1
5002826,300112,2024-09-08 07:32:40,share,1
5002827,300112,2024-08-17 19:44:34,like,1
5002828,300112,2024-02-25 22:49:01,save,1
5002829,300112,2024-02-21 14:09:38,like,1
5002830,300112,2024-10-30 00:16:37,like,1
5002831,300112,2024-02-29 10:11:06,comment,1
5002832,300112,2024-02-13 22:44:03,save,1
5002833,300112,2024-10-05 23:32:16,like,1
5002834,300112,2024-04-22 15:30:40,comment,1
5002835,300113,2024-08-24 22:18:38,like,1
5002836,300113,2024-05-07 18:23:30,like,1
5002837,300113,2024-02-01 06:01:16,retweet,1
5002838,300113,2024-12-31 06:38:51,like,1
5002839,300113,2024-10-23 11:13:37,click,1
5002840,300113,2024-09-02 11:39:03,like,1
5002841,300113,2024-05-11 13:03:53,like,1
5002842,300113,2024-03-25 12:12:47,comment,1
5002843,300113,2024-08-29 23:41:28,click,1
5002844,300113,2024-10-13 16:56:33,like,1
5002845,300113,2024-10-31 04:36:12,like,1
5002846,300113,2024-06-09 08:25:05,save,1
5002847,300113,2024-12-15 07:32:41,share,1
5002848,300113,2024-02-22 10:49:05,like,1
5002849,300113,2024-03-08 01:28:12,like,1
5002850,300113,2024-12-30 22:01:11,like,1
5002851,300113,2024-05-24 15:45:54,like,1
5002852,300113,2024-04-27 04:25:50,comment,1
5002853,300113,2024-12-02 22:04:18,comment,1
5002854,300113,2024-12-01 11:31:52,share,1
5002855,300113,2024-10-15 00:21:13,like,1
5002856,300113,2024-04-25 22:54:18,like,1
5002857,300113,2024-01-09 06:50:21,like,1
5002858,300113,2024-06-20 03:21:47,share,1
5002859,300113,2024-09-23 16:27:43,like,1
5002860,300113,2024-02-16 10:12:25,comment,1
5002861,300113,2024-01-05 19:36:13,share,1
5002862,300113,2024-08-10 01:14:46,comment,1
5002863,300113,2024-03-19 08:36:13,click,1
5002864,300113,2024-09-24 15:35:40,like,1
5002865,300113,2024-05-18 02:39:31,like,1
5002866,300114,2024-05-04 17:47:51,like,1
5002867,300114,2024-10-26 17:12:40,save,1
5002868,300114,2024-05-02 03:49:39,retweet,1
5002869,300114,2024-08-26 19:23:20,click,1
5002870,300114,2024-03-06 14:19:26,like,1
5002871,300114,2024-02-12 08:38:42,save,1
5002872,300114,2024-10-25 00:07:16,retweet,1
5002873,300114,2024-11-08 22:54:59,like,1
5002874,300114,2024-10-16 15:06:05,comment,1
5002875,300114,2024-09-10 23:15:01,like,1
5002876,300114,2024-10-28 10:18:37,click,1
5002877,300114,2024-09-27 21:19:26,share,1
5002878,300114,2024-08-17 19:19:38,like,1
5002879,300114,2024-05-29 19:02:25,retweet,1
5002880,300114,2024-10-13 10:06:33,comment,1
5002881,300114,2024-07-07 16:14:05,comment,1
5002882,300114,2024-03-31 08:35:43,click,1
5002883,300114,2024-04-14 05:40:52,click,1
5002884,300114,2024-10-04 00:01:58,retweet,1
5002885,300114,2024-04-11 21:22:53,click,1
5002886,300114,2024-03-01 17:35:39,retweet,1
5002887,300114,2024-06-13 10:31:19,like,1
5002888,300115,2024-03-03 15:14:10,like,1
5002889,300115,2024-01-24 13:42:24,like,1
5002890,300115,2024-01-03 21:27:44,click,1
5002891,300115,2024-09-03 12:45:55,comment,1
5002892,300115,2024-03-23 09:49:58,like,1
5002893,300115,2024-09-24 16:14:45,share,1
5002894,300115,2024-05-12 12:12:38,comment,1
5002895,300115,2024-02-17 22:58:43,click,1
5002896,300115,2024-10-09 18:05:34,like,1
5002897,300115,2024-04-26 08:28:15,click,1
5002898,300115,2024-12-03 17:24:34,click,1
5002899,300115,2024-09-01 12:53:30,click,1
5002900,300115,2024-11-15 08:43:30,like,1
5002901,300115,2024-12-29 02:20:54,like,1
5002902,300115,2024-03-01 06:21:34,like,1
5002903,300115,2024-05-12 22:03:39,share,1
5002904,300115,2024-02-07 19:18:41,like,1
5002905,300115,2024-12-31 01:50:40,like,1
5002906,300115,2024-02-12 19:11:59,comment,1
5002907,300115,2024-09-26 12:02:58,click,1
5002908,300115,2024-08-04 07:32:27,like,1
5002909,300115,2024-03-03 15:48:16,like,1
5002910,300115,2024-07-30 07:46:27,like,1
5002911,300116,2024-03-23 07:44:09,like,1
5002912,300116,2024-10-25 19:31:12,retweet,1
5002913,300116,2024-08-17 16:44:40,like,1
5002914,300116,2024-09-15 01:08:46,share,1
5002915,300116,2024-06-14 06:17:15,like,1
5002916,300116,2024-11-21 09:20:36,share,1
5002917,300116,2024-07-05 08:09:35,like,1
5002918,300116,2024-04-19 01:08:41,save,1
5002919,300116,2024-08-31 08:13:51,like,1
5002920,300116,2024-10-30 19:53:34,like,1
5002921,300116,2024-09-24 22:54:44,like,1
5002922,300116,2024-08-12 13:40:05,share,1
5002923,300116,2024-01-26 01:03:14,like,1
5002924,300116,2024-08-12 11:34:40,comment,1
5002925,300116,2024-08-01 08:20:42,retweet,1
5002926,300116,2024-07-06 23:10:51,click,1
5002927,300116,2024-07-14 13:33:07,comment,1
5002928,300116,2024-12-01 15:31:45,comment,1
5002929,300117,2024-02-09 22:52:28,comment,1
5002930,300117,2024-03-25 10:56:23,like,1
5002931,300117,2024-12-22 09:23:08,like,1
5002932,300117,2024-10-22 12:54:47,like,1
5002933,300117,2024-08-04 17:28:37,like,1
5002934,300117,2024-07-03 22:37:59,click,1
5002935,300117,2024-12-05 12:24:55,like,1
5002936,300117,2024-04-04 06:08:51,like,1
5002937,300117,2024-12-23 23:03:16,like,1
5002938,300117,2024-12-17 21:21:35,share,1
5002939,300117,2024-02-22 14:06:23,click,1
5002940,300117,2024-01-11 02:23:44,like,1
5002941,300117,2024-01-26 05:47:31,click,1
5002942,300117,2024-10-21 12:41:09,click,1
5002943,300117,2024-03-11 04:32:51,click,1
5002944,300117,2024-08-24 03:53:59,like,1
5002945,300117,2024-08-07 18:48:34,comment,1
5002946,300117,2024-05-11 04:06:15,share,1
5002947,300117,2024-10-15 15:03:47,comment,1
5002948,300117,2024-04-01 05:18:38,click,1
5002949,300117,2024-02-07 07:08:59,like,1
5002950,300117,2024-05-27 05:26:37,comment,1
5002951,300117,2024-03-25 20:47:33,like,1
5002952,300118,2024-08-22 12:09:04,like,1
5002953,300118,2024-02-12 10:51:25,click,1
5002954,300118,2024-10-17 23:39:40,click,1
5002955,300118,2024-12-22 22:52:15,retweet,1
5002956,300118,2024-09-05 03:45:29,comment,1
5002957,300118,2024-03-07 05:29:59,click,1
5002958,300118,2024-02-14 17:59:10,share,1
5002959,300118,2024-05-14 13:53:26,like,1
5002960,300118,2024-03-27 23:57:41,comment,1
5002961,300118,2024-02-13 12:53:53,like,1
5002962,300118,2024-11-28 23:25:39,comment,1
5002963,300118,2024-08-30 11:55:28,like,1
5002964,300118,2024-05-27 14:07:46,like,1
5002965,300118,2024-12-24 10:39:35,share,1
5002966,300118,2024-07-31 04:18:01,comment,1
5002967,300118,2024-02-22 19:39:57,click,1
5002968,300118,2024-04-16 18:55:13,share,1
5002969,300118,2024-06-14 09:32:25,like,1
5002970,300118,2024-03-30 20:15:30,like,1
5002971,300118,2024-11-10 06:14:04,retweet,1
5002972,300118,2024-07-03 15:24:25,comment,1
5002973,300118,2024-12-08 22:49:08,like,1
5002974,300118,2024-04-17 02:04:15,click,1
5002975,300118,2024-02-06 23:14:54,like,1
5002976,300118,2024-04-05 10:29:24,like,1
5002977,300118,2024-06-09 09:22:49,share,1
5002978,300118,2024-02-01 13:05:43,click,1
5002979,300119,2024-02-12 02:26:02,like,1
5002980,300119,2024-08-31 10:32:59,like,1
5002981,300119,2024-07-12 08:35:31,like,1
5002982,300119,2024-09-11 07:52:49,like,1
5002983,300119,2024-02-20 19:45:33,share,1
5002984,300119,2024-09-16 19:21:18,save,1
5002985,300119,2024-11-08 01:40:20,retweet,1
5002986,300119,2024-10-29 11:02:59,comment,1
5002987,300119,2024-02-07 11:26:10,click,1
5002988,300119,2024-05-21 02:29:38,like,1
5002989,300119,2024-03-14 22:16:00,like,1
5002990,300119,2024-03-31 22:21:37,like,1
5002991,300119,2024-08-07 09:30:16,comment,1
5002992,300119,2024-11-12 21:46:37,click,1
5002993,300119,2024-07-06 10:28:48,like,1
5002994,300119,2024-05-05 22:59:17,like,1
5002995,300119,2024-12-13 11:19:13,comment,1
5002996,300119,2024-06-30 19:49:50,like,1
5002997,300119,2024-11-08 06:07:38,like,1
5002998,300119,2024-12-27 13:48:27,click,1
5002999,300120,2024-03-12 06:58:56,click,1
5003000,300120,2024-02-06 11:27:17,like,1
5003001,300120,2024-05-25 20:17:40,click,1
5003002,300120,2024-01-10 19:26:25,like,1
5003003,300120,2024-11-05 16:47:01,click,1
5003004,300120,2024-11-07 23:52:22,like,1
5003005,300120,2024-11-26 14:20:01,comment,1
5003006,300120,2024-09-06 15:14:40,like,1
5003007,300120,2024-05-17 11:52:16,like,1
5003008,300120,2024-10-21 15:26:10,comment,1
5003009,300120,2024-06-20 05:48:48,click,1
5003010,300120,2024-04-07 06:48:03,comment,1
5003011,300120,2024-04-08 06:29:39,comment,1
5003012,300120,2024-03-08 11:17:34,comment,1
5003013,300120,2024-08-03 12:34:02,click,1
5003014,300120,2024-12-17 15:29:53,click,1
5003015,300120,2024-04-14 19:52:46,like,1
5003016,300120,2024-09-03 20:24:24,share,1
5003017,300120,2024-06-23 15:41:34,retweet,1
5003018,300120,2024-03-01 09:54:40,click,1
5003019,300120,2024-10-29 08:55:40,like,1
5003020,300120,2024-09-14 08:22:17,like,1
5003021,300120,2024-07-26 22:40:51,like,1
5003022,300120,2024-10-13 19:50:54,save,1
5003023,300120,2024-04-26 08:00:53,comment,1
5003024,300120,2024-10-25 12:41:13,comment,1
5003025,300120,2024-06-21 01:44:13,like,1
5003026,300120,2024-04-29 05:09:02,like,1
5003027,300120,2024-01-11 18:00:57,like,1
5003028,300121,2024-03-05 13:22:22,like,1
5003029,300121,2024-04-26 01:22:52,like,1
5003030,300121,2024-05-13 09:52:50,share,1
5003031,300121,2024-11-21 21:26:49,share,1
5003032,300121,2024-11-25 02:48:46,click,1
5003033,300121,2024-07-03 20:37:16,share,1
5003034,300121,2024-06-20 06:22:42,like,1
5003035,300121,2024-09-02 09:13:11,like,1
5003036,300121,2024-01-04 16:59:29,like,1
5003037,300121,2024-10-09 11:37:57,click,1
5003038,300121,2024-07-14 20:19:04,comment,1
